
        33,      0.938,      0.630,     -1.465,      0.903,     -1.333,      0.239
        34,      0.942,      0.630,     -1.465,      0.898,     -1.333,      0.259
        35,      0.942,      0.630,     -1.465,      0.894,     -1.333,      0.278
        36,      0.938,      0.630,     -1.465,      0.889,     -1.333,      0.288
        37,      0.933,      0.625,     -1.465,      0.884,     -1.333,      0.298
        38,      0.928,      0.625,     -1.465,      0.884,     -1.328,      0.308
        39,      0.928,      0.620,     -1.465,      0.879,     -1.328,      0.317
        40,      0.928,      0.625,     -1.460,      0.874,     -1.323,      0.322
        41,      0.928,      0.620,     -1.460,      0.874,     -1.323,      0.322
        42,      0.933,      0.620,     -1.460,      0.874,     -1.313,      0.327
        43,      0.938,      0.620,     -1.460,      0.869,     -1.318,      0.327
        44,      0.938,      0.620,     -1.460,      0.869,     -1.313,      0.327
        45,      0.938,      0.615,     -1.460,      0.874,     -1.309,      0.322
        46,      0.938,      0.615,     -1.460,      0.869,     -1.309,      0.322
        47,      0.938,      0.615,     -1.465,      0.869,     -1.309,      0.317
        48,      0.933,      0.615,     -1.460,      0.869,     -1.309,      0.313
        49,      0.933,      0.615,     -1.465,      0.874,     -1.309,      0.308
        50,      0.933,      0.610,     -1.475,      0.874,     -1.313,      0.303
        51,      0.933,      0.610,     -1.479,      0.879,     -1.318,      0.298
        52,      0.938,      0.610,     -1.489,      0.879,     -1.323,      0.288
        53,      0.933,      0.610,     -1.499,      0.879,     -1.333,      0.283
        54,      0.933,      0.610,     -1.509,      0.884,     -1.343,      0.273
        55,      0.933,      0.610,     -1.523,      0.884,     -1.353,      0.264
        56,      0.933,      0.605,     -1.543,      0.889,     -1.362,      0.259
        57,      0.928,      0.605,     -1.558,      0.894,     -1.387,      0.249
        58,      0.928,      0.605,     -1.577,      0.894,     -1.406,      0.234
        59,      0.923,      0.605,     -1.597,      0.898,     -1.426,      0.225
        60,      0.918,      0.601,     -1.616,      0.903,     -1.450,      0.205
        61,      0.913,      0.601,     -1.650,      0.908,     -1.475,      0.200
        62,      0.913,      0.601,     -1.675,      0.908,     -1.499,      0.186
        63,      0.908,      0.601,     -1.699,      0.913,     -1.533,      0.176
        64,      0.903,      0.596,     -1.733,      0.918,     -1.563,      0.161
        65,      0.898,      0.596,     -1.763,      0.923,     -1.597,      0.151
        66,      0.894,      0.596,     -1.797,      0.928,     -1.636,      0.137
        67,      0.889,      0.596,     -1.826,      0.942,     -1.670,      0.127
        68,      0.884,      0.596,     -1.865,      0.942,     -1.704,      0.112
        69,      0.879,      0.596,     -1.899,      0.947,     -1.738,      0.098
        70,      0.869,      0.596,     -1.934,      0.957,     -1.782,      0.088
        71,      0.864,      0.591,     -1.973,      0.962,     -1.826,      0.068
        72,      0.859,      0.591,     -2.012,      0.972,     -1.865,      0.054
        73,      0.854,      0.591,     -2.056,      0.977,     -1.909,      0.039
        74,      0.845,      0.591,     -2.090,      0.991,     -1.948,      0.020
        75,      0.840,      0.586,     -2.129,      0.991,     -1.992,      0.010
        76,      0.835,      0.586,     -2.173,      1.001,     -2.036,      0.000
        77,      0.825,      0.586,     -2.212,      1.016,     -2.080,     -0.015
        78,      0.820,      0.581,     -2.256,      1.021,     -2.124,     -0.029
        79,      0.811,      0.581,     -2.300,      1.030,     -2.168,     -0.044
        80,      0.806,      0.581,     -2.344,      1.040,     -2.212,     -0.059
        81,      0.801,      0.581,     -2.388,      1.050,     -2.256,     -0.068
        82,      0.791,      0.581,     -2.427,      1.064,     -2.295,     -0.083
        83,      0.786,      0.576,     -2.471,      1.079,     -2.339,     -0.093
        84,      0.781,      0.576,     -2.515,      1.084,     -2.383,     -0.103
        85,      0.771,      0.576,     -2.554,      1.099,     -2.427,     -0.117
        86,      0.767,      0.576,     -2.593,      1.108,     -2.466,     -0.132
        87,      0.762,      0.576,     -2.637,      1.118,     -2.505,     -0.142
        88,      0.757,      0.576,     -2.676,      1.133,     -2.544,     -0.151
        89,      0.752,      0.571,     -2.715,      1.138,     -2.583,     -0.161
        90,      0.742,      0.571,     -2.759,      1.152,     -2.617,     -0.171
        91,      0.737,      0.571,     -2.788,      1.162,     -2.646,     -0.181
        92,      0.737,      0.571,     -2.788,      1.162,     -2.651,     -0.190
        93,      0.732,      0.571,     -2.764,      1.167,     -2.622,     -0.210
        94,      0.732,      0.566,     -2.715,      1.172,     -2.568,     -0.220
        95,      0.737,      0.566,     -2.656,      1.167,     -2.515,     -0.234
        96,      0.752,      0.566,     -2.607,      1.167,     -2.456,     -0.249
        97,      0.767,      0.566,     -2.559,      1.172,     -2.407,     -0.259
        98,      0.776,      0.566,     -2.529,      1.182,     -2.368,     -0.264
        99,      0.786,      0.562,     -2.505,      1.191,     -2.344,     -0.264
       100,      0.796,      0.562,     -2.495,      1.196,     -2.324,     -0.264
       101,      0.796,      0.557,     -2.485,      1.201,     -2.305,     -0.264
       102,      0.796,      0.562,     -2.480,      1.201,     -2.295,     -0.264
       103,      0.791,      0.557,     -2.471,      1.201,     -2.280,     -0.259
       104,      0.786,      0.557,     -2.466,      1.196,     -2.275,     -0.259
       105,      0.786,      0.557,     -2.461,      1.196,     -2.261,     -0.264
       106,      0.786,      0.557,     -2.451,      1.201,     -2.246,     -0.264
       107,      0.786,      0.552,     -2.441,      1.196,     -2.236,     -0.269
       108,      0.791,      0.552,     -2.437,      1.196,     -2.227,     -0.269
       109,      0.801,      0.552,     -2.422,      1.196,     -2.212,     -0.269
       110,      0.806,      0.552,     -2.412,      1.196,     -2.192,     -0.269
       111,      0.806,      0.547,     -2.397,      1.201,     -2.183,     -0.264
       112,      0.806,      0.552,     -2.383,      1.196,     -2.163,     -0.269
       113,      0.806,      0.547,     -2.373,      1.201,     -2.148,     -0.264
       114,      0.811,      0.547,     -2.349,      1.201,     -2.124,     -0.259
       115,      0.811,      0.547,     -2.334,      1.206,     -2.104,     -0.259
       116,      0.811,      0.547,     -2.310,      1.206,     -2.080,     -0.259
       117,      0.815,      0.547,     -2.290,      1.206,     -2.056,     -0.249
       118,      0.820,      0.542,     -2.266,      1.211,     -2.031,     -0.244
       119,      0.825,      0.542,     -2.241,      1.211,     -2.002,     -0.244
       120,      0.830,      0.542,     -2.212,      1.211,     -1.968,     -0.234
       121,      0.840,      0.542,     -2.183,      1.211,     -1.938,     -0.229
       122,      0.845,      0.537,     -2.148,      1.216,     -1.899,     -0.229
       123,      0.850,      0.537,     -2.109,      1.221,     -1.860,     -0.225
       124,      0.850,      0.537,     -2.075,      1.221,     -1.826,     -0.215
       125,      0.854,      0.532,     -2.036,      1.221,     -1.782,     -0.210
       126,      0.864,      0.537,     -1.997,      1.226,     -1.738,     -0.200
       127,      0.869,      0.532,     -1.953,      1.226,     -1.694,     -0.190
       128,      0.879,      0.532,     -1.909,      1.221,     -1.646,     -0.181
       129,      0.884,      0.532,     -1.865,      1.226,     -1.597,     -0.171
       130,      0.894,      0.532,     -1.821,      1.226,     -1.553,     -0.161
       131,      0.898,      0.532,     -1.768,      1.230,     -1.499,     -0.146
       132,      0.908,      0.532,     -1.719,      1.226,     -1.450,     -0.132
       133,      0.918,      0.532,     -1.670,      1.226,     -1.396,     -0.122
       134,      0.923,      0.527,     -1.611,      1.230,     -1.343,     -0.107
       135,      0.933,      0.522,     -1.563,      1.226,     -1.289,     -0.098
       136,      0.938,      0.522,     -1.514,      1.226,     -1.240,     -0.088
       137,      0.947,      0.522,     -1.494,      1.211,     -1.216,     -0.088
       138,      0.952,      0.522,     -1.514,      1.196,     -1.226,     -0.093
       139,      0.957,      0.522,     -1.563,      1.167,     -1.270,     -0.107
       140,      0.952,      0.518,     -1.621,      1.128,     -1.328,     -0.122
       141,      0.942,      0.518,     -1.670,      1.094,     -1.387,     -0.132
       142,      0.933,      0.518,     -1.699,      1.069,     -1.436,     -0.137
       143,      0.913,      0.518,     -1.719,      1.055,     -1.470,     -0.137
       144,      0.898,      0.518,     -1.729,      1.050,     -1.494,     -0.127
       145,      0.894,      0.518,     -1.729,      1.050,     -1.499,     -0.117
       146,      0.889,      0.513,     -1.729,      1.045,     -1.499,     -0.107
       147,      0.894,      0.513,     -1.724,      1.055,     -1.499,     -0.098
       148,      0.898,      0.513,     -1.729,      1.050,     -1.494,     -0.093
       149,      0.908,      0.513,     -1.724,      1.055,     -1.484,     -0.093
       150,      0.918,      0.513,     -1.719,      1.055,     -1.475,     -0.093
       151,      0.923,      0.508,     -1.719,      1.055,     -1.465,     -0.098
       152,      0.923,      0.508,     -1.714,      1.060,     -1.460,     -0.098
       153,      0.918,      0.508,     -1.709,      1.064,     -1.440,     -0.107
       154,      0.913,      0.508,     -1.699,      1.069,     -1.431,     -0.107
       155,      0.913,      0.503,     -1.694,      1.079,     -1.416,     -0.117
       156,      0.913,      0.503,     -1.689,      1.084,     -1.401,     -0.132
       157,      0.913,      0.503,     -1.680,      1.094,     -1.392,     -0.142
       158,      0.923,      0.503,     -1.680,      1.104,     -1.377,     -0.151
       159,      0.923,      0.498,     -1.670,      1.113,     -1.362,     -0.161
       160,      0.928,      0.498,     -1.665,      1.118,     -1.353,     -0.176
       161,      0.933,      0.498,     -1.665,      1.133,     -1.338,     -0.186
       162,      0.933,      0.498,     -1.655,      1.147,     -1.328,     -0.200
       163,      0.933,      0.498,     -1.655,      1.167,     -1.323,     -0.215
       164,      0.933,      0.498,     -1.655,      1.182,     -1.313,     -0.229
       165,      0.933,      0.493,     -1.655,      1.196,     -1.304,     -0.244
       166,      0.933,      0.493,     -1.660,      1.211,     -1.304,     -0.259
       167,      0.933,      0.493,     -1.665,      1.230,     -1.299,     -0.273
       168,      0.938,      0.493,     -1.675,      1.245,     -1.299,     -0.288
       169,      0.938,      0.493,     -1.680,      1.260,     -1.299,     -0.303
       170,      0.938,      0.493,     -1.689,      1.279,     -1.304,     -0.313
       171,      0.938,      0.488,     -1.704,      1.299,     -1.309,     -0.327
       172,      0.938,      0.488,     -1.719,      1.318,     -1.318,     -0.342
       173,      0.933,      0.488,     -1.738,      1.333,     -1.328,     -0.356
       174,      0.933,      0.488,     -1.758,      1.353,     -1.343,     -0.371
       175,      0.933,      0.483,     -1.777,      1.367,     -1.357,     -0.381
       176,      0.928,      0.483,     -1.797,      1.382,     -1.372,     -0.400
       177,      0.923,      0.483,     -1.826,      1.401,     -1.396,     -0.410
       178,      0.923,      0.483,     -1.851,      1.416,     -1.416,     -0.420
       179,      0.923,      0.479,     -1.880,      1.436,     -1.445,     -0.435
       180,      0.913,      0.479,     -1.909,      1.455,     -1.470,     -0.439
       181,      0.913,      0.479,     -1.943,      1.470,     -1.499,     -0.449
       182,      0.908,      0.479,     -1.973,      1.484,     -1.528,     -0.459
       183,      0.903,      0.479,     -2.007,      1.499,     -1.563,     -0.469
       184,      0.898,      0.474,     -2.046,      1.514,     -1.597,     -0.479
       185,      0.894,      0.474,     -2.080,      1.528,     -1.631,     -0.483
       186,      0.884,      0.474,     -2.119,      1.543,     -1.670,     -0.488
       187,      0.884,      0.474,     -2.158,      1.553,     -1.709,     -0.498
       188,      0.874,      0.469,     -2.192,      1.567,     -1.748,     -0.503
       189,      0.869,      0.474,     -2.236,      1.577,     -1.782,     -0.508
       190,      0.864,      0.474,     -2.280,      1.587,     -1.826,     -0.513
       191,      0.859,      0.469,     -2.319,      1.597,     -1.865,     -0.522
       192,      0.854,      0.469,     -2.363,      1.606,     -1.904,     -0.527
       193,      0.850,      0.464,     -2.402,      1.611,     -1.948,     -0.532
       194,      0.840,      0.464,     -2.446,      1.616,     -1.982,     -0.537
       195,      0.835,      0.464,     -2.476,      1.626,     -2.012,     -0.542
       196,      0.830,      0.464,     -2.490,      1.636,     -2.021,     -0.542
       197,      0.825,      0.464,     -2.476,      1.650,     -2.012,     -0.537
       198,      0.825,      0.464,     -2.451,      1.660,     -1.987,     -0.532
       199,      0.830,      0.459,     -2.432,      1.670,     -1.958,     -0.527
       200,      0.835,      0.459,     -2.412,      1.680,     -1.929,     -0.522
       201,      0.845,      0.459,     -2.397,      1.689,     -1.914,     -0.518
       202,      0.850,      0.454,     -2.393,      1.689,     -1.904,     -0.513
       203,      0.854,      0.454,     -2.397,      1.694,     -1.895,     -0.508
       204,      0.854,      0.454,     -2.397,      1.694,     -1.895,     -0.503
       205,      0.854,      0.454,     -2.397,      1.694,     -1.890,     -0.503
       206,      0.850,      0.454,     -2.402,      1.689,     -1.890,     -0.498
       207,      0.850,      0.454,     -2.397,      1.689,     -1.890,     -0.498
       208,      0.845,      0.454,     -2.402,      1.689,     -1.885,     -0.498
       209,      0.845,      0.449,     -2.397,      1.680,     -1.880,     -0.498
       210,      0.845,      0.454,     -2.397,      1.680,     -1.880,     -0.493
       211,      0.850,      0.449,     -2.397,      1.675,     -1.875,     -0.493
       212,      0.850,      0.449,     -2.393,      1.675,     -1.870,     -0.493
       213,      0.854,      0.444,     -2.388,      1.670,     -1.865,     -0.483
       214,      0.854,      0.444,     -2.378,      1.670,     -1.851,     -0.488
       215,      0.854,      0.444,     -2.368,      1.670,     -1.846,     -0.479
       216,      0.854,      0.444,     -2.358,      1.665,     -1.831,     -0.479
       217,      0.854,      0.444,     -2.349,      1.665,     -1.816,     -0.474
       218,      0.854,      0.439,     -2.334,      1.665,     -1.802,     -0.469
       219,      0.859,      0.439,     -2.319,      1.665,     -1.782,     -0.464
       220,      0.864,      0.439,     -2.300,      1.665,     -1.763,     -0.459
       221,      0.869,      0.439,     -2.275,      1.665,     -1.738,     -0.449
       222,      0.869,      0.439,     -2.251,      1.665,     -1.714,     -0.444
       223,      0.874,      0.435,     -2.227,      1.665,     -1.685,     -0.439
       224,      0.879,      0.435,     -2.197,      1.665,     -1.655,     -0.430
       225,      0.884,      0.435,     -2.163,      1.665,     -1.626,     -0.425
       226,      0.889,      0.435,     -2.129,      1.665,     -1.587,     -0.420
       227,      0.894,      0.430,     -2.090,      1.665,     -1.553,     -0.410
       228,      0.898,      0.430,     -2.051,      1.665,     -1.514,     -0.400
       229,      0.903,      0.430,     -2.007,      1.670,     -1.470,     -0.391
       230,      0.908,      0.430,     -1.968,      1.665,     -1.421,     -0.376
       231,      0.918,      0.430,     -1.914,      1.670,     -1.377,     -0.366
       232,      0.923,      0.425,     -1.865,      1.665,     -1.333,     -0.352
       233,      0.933,      0.425,     -1.816,      1.665,     -1.284,     -0.337
       234,      0.938,      0.425,     -1.758,      1.665,     -1.235,     -0.322
       235,      0.947,      0.425,     -1.704,      1.665,     -1.182,     -0.308
       236,      0.952,      0.425,     -1.646,      1.660,     -1.128,     -0.293
       237,      0.962,      0.425,     -1.582,      1.655,     -1.079,     -0.273
       238,      0.972,      0.420,     -1.538,      1.646,     -1.030,     -0.264
       239,      0.977,      0.420,     -1.514,      1.626,     -1.011,     -0.269
       240,      0.981,      0.420,     -1.528,      1.587,     -1.025,     -0.288
       241,      0.986,      0.415,     -1.567,      1.528,     -1.064,     -0.313
       242,      0.986,      0.415,     -1.621,      1.475,     -1.118,     -0.352
       243,      0.977,      0.415,     -1.670,      1.416,     -1.182,     -0.381
       244,      0.962,      0.415,     -1.714,      1.377,     -1.245,     -0.391
       245,      0.942,      0.415,     -1.733,      1.338,     -1.284,     -0.396
       246,      0.933,      0.415,     -1.748,      1.323,     -1.313,     -0.391
       247,      0.923,      0.415,     -1.748,      1.313,     -1.333,     -0.371
       248,      0.918,      0.410,     -1.748,      1.309,     -1.338,     -0.356
       249,      0.918,      0.410,     -1.748,      1.309,     -1.338,     -0.342
       250,      0.923,      0.410,     -1.748,      1.304,     -1.338,     -0.332
       251,      0.933,      0.410,     -1.748,      1.299,     -1.338,     -0.322
       252,      0.938,      0.405,     -1.743,      1.294,     -1.338,     -0.313
       253,      0.942,      0.405,     -1.733,      1.299,     -1.328,     -0.313
       254,      0.938,      0.400,     -1.733,      1.294,     -1.323,     -0.308
       255,      0.938,      0.400,     -1.729,      1.289,     -1.318,     -0.308
       256,      0.933,      0.400,     -1.724,      1.289,     -1.309,     -0.303
       257,      0.933,      0.400,     -1.719,      1.294,     -1.304,     -0.308
       258,      0.933,      0.400,     -1.714,      1.294,     -1.294,     -0.308
       259,      0.933,      0.400,     -1.714,      1.294,     -1.284,     -0.313
       260,      0.938,      0.400,     -1.709,      1.294,     -1.279,     -0.313
       261,      0.938,      0.396,     -1.704,      1.299,     -1.265,     -0.317
       262,      0.942,      0.396,     -1.699,      1.309,     -1.260,     -0.317
       263,      0.947,      0.396,     -1.699,      1.313,     -1.255,     -0.327
       264,      0.947,      0.396,     -1.699,      1.318,     -1.250,     -0.327
       265,      0.947,      0.396,     -1.699,      1.328,     -1.245,     -0.337
       266,      0.942,      0.391,     -1.694,      1.333,     -1.240,     -0.342
       267,      0.942,      0.391,     -1.704,      1.343,     -1.240,     -0.347
       268,      0.942,      0.391,     -1.709,      1.353,     -1.235,     -0.356
       269,      0.942,      0.391,     -1.714,      1.362,     -1.240,     -0.361
       270,      0.942,      0.391,     -1.719,      1.367,     -1.245,     -0.366
       271,      0.942,      0.386,     -1.729,      1.382,     -1.250,     -0.381
       272,      0.947,      0.386,     -1.743,      1.392,     -1.255,     -0.386
       273,      0.942,      0.386,     -1.753,      1.401,     -1.260,     -0.396
       274,      0.942,      0.386,     -1.772,      1.411,     -1.274,     -0.405
       275,      0.942,      0.381,     -1.792,      1.416,     -1.284,     -0.415
       276,      0.938,      0.381,     -1.807,      1.426,     -1.304,     -0.420
       277,      0.938,      0.381,     -1.826,      1.440,     -1.323,     -0.435
       278,      0.933,      0.381,     -1.851,      1.445,     -1.343,     -0.444
       279,      0.933,      0.381,     -1.880,      1.455,     -1.367,     -0.459
       280,      0.928,      0.376,     -1.904,      1.460,     -1.392,     -0.464
       281,      0.923,      0.376,     -1.934,      1.470,     -1.421,     -0.474
       282,      0.918,      0.376,     -1.963,      1.479,     -1.450,     -0.479
       283,      0.913,      0.376,     -1.997,      1.484,     -1.479,     -0.488
       284,      0.908,      0.376,     -2.031,      1.494,     -1.514,     -0.498
       285,      0.903,      0.371,     -2.065,      1.504,     -1.553,     -0.503
       286,      0.898,      0.371,     -2.100,      1.509,     -1.587,     -0.513
       287,      0.894,      0.371,     -2.139,      1.519,     -1.626,     -0.518
       288,      0.889,      0.371,     -2.173,      1.528,     -1.665,     -0.522
       289,      0.884,      0.371,     -2.212,      1.538,     -1.704,     -0.527
       290,      0.874,      0.366,     -2.251,      1.543,     -1.743,     -0.537
       291,      0.869,      0.366,     -2.290,      1.548,     -1.787,     -0.547
       292,      0.864,      0.366,     -2.334,      1.553,     -1.831,     -0.547
       293,      0.859,      0.366,     -2.373,      1.567,     -1.875,     -0.557
       294,      0.850,      0.366,     -2.412,      1.572,     -1.914,     -0.562
       295,      0.845,      0.361,     -2.451,      1.572,     -1.953,     -0.571
       296,      0.840,      0.361,     -2.495,      1.587,     -1.992,     -0.576
       297,      0.830,      0.361,     -2.539,      1.587,     -2.041,     -0.576
       298,      0.825,      0.361,     -2.578,      1.592,     -2.085,     -0.586
       299,      0.820,      0.356,     -2.617,      1.602,     -2.124,     -0.591
       300,      0.815,      0.356,     -2.661,      1.602,     -2.168,     -0.596
       301,      0.806,      0.356,     -2.700,      1.606,     -2.207,     -0.601
       302,      0.801,      0.356,     -2.744,      1.611,     -2.241,     -0.610
       303,      0.796,      0.356,     -2.778,      1.611,     -2.280,     -0.615
       304,      0.786,      0.356,     -2.822,      1.611,     -2.329,     -0.620
       305,      0.781,      0.352,     -2.856,      1.616,     -2.363,     -0.625
       306,      0.776,      0.352,     -2.900,      1.616,     -2.402,     -0.630
       307,      0.771,      0.352,     -2.939,      1.621,     -2.441,     -0.635
       308,      0.767,      0.352,     -2.974,      1.616,     -2.476,     -0.640
       309,      0.762,      0.352,     -2.993,      1.626,     -2.495,     -0.640
       310,      0.757,      0.347,     -2.993,      1.626,     -2.490,     -0.635
       311,      0.752,      0.347,     -2.959,      1.641,     -2.451,     -0.635
       312,      0.757,      0.347,     -2.905,      1.650,     -2.402,     -0.625
       313,      0.767,      0.347,     -2.856,      1.660,     -2.349,     -0.620
       314,      0.776,      0.342,     -2.803,      1.675,     -2.295,     -0.615
       315,      0.786,      0.342,     -2.764,      1.680,     -2.256,     -0.605
       316,      0.801,      0.342,     -2.739,      1.689,     -2.222,     -0.601
       317,      0.811,      0.342,     -2.725,      1.689,     -2.202,     -0.591
       318,      0.815,      0.337,     -2.710,      1.694,     -2.192,     -0.581
       319,      0.815,      0.337,     -2.695,      1.694,     -2.178,     -0.571
       320,      0.815,      0.337,     -2.681,      1.689,     -2.158,     -0.562
       321,      0.806,      0.337,     -2.661,      1.689,     -2.144,     -0.562
       322,      0.806,      0.337,     -2.646,      1.680,     -2.129,     -0.552
       323,      0.806,      0.332,     -2.627,      1.680,     -2.109,     -0.552
       324,      0.811,      0.332,     -2.607,      1.675,     -2.095,     -0.542
       325,      0.811,      0.332,     -2.583,      1.670,     -2.070,     -0.537
       326,      0.820,      0.332,     -2.559,      1.670,     -2.051,     -0.527
       327,      0.825,      0.327,     -2.529,      1.665,     -2.026,     -0.522
       328,      0.830,      0.327,     -2.505,      1.660,     -1.997,     -0.508
       329,      0.835,      0.327,     -2.471,      1.660,     -1.968,     -0.498
       330,      0.840,      0.327,     -2.437,      1.655,     -1.934,     -0.483
       331,      0.840,      0.327,     -2.397,      1.655,     -1.904,     -0.469
       332,      0.845,      0.327,     -2.358,      1.650,     -1.865,     -0.459
       333,      0.850,      0.322,     -2.314,      1.646,     -1.826,     -0.444
       334,      0.854,      0.322,     -2.271,      1.641,     -1.787,     -0.425
       335,      0.859,      0.322,     -2.222,      1.636,     -1.748,     -0.405
       336,      0.869,      0.322,     -2.168,      1.626,     -1.704,     -0.386
       337,      0.879,      0.322,     -2.114,      1.626,     -1.655,     -0.371
       338,      0.884,      0.317,     -2.061,      1.621,     -1.611,     -0.352
       339,      0.894,      0.317,     -2.007,      1.616,     -1.563,     -0.327
       340,      0.898,      0.317,     -1.943,      1.606,     -1.514,     -0.303
       341,      0.908,      0.317,     -1.885,      1.592,     -1.460,     -0.273
       342,      0.913,      0.317,     -1.821,      1.587,     -1.411,     -0.249
       343,      0.923,      0.313,     -1.753,      1.577,     -1.357,     -0.225
       344,      0.928,      0.313,     -1.689,      1.572,     -1.304,     -0.195
       345,      0.938,      0.313,     -1.626,      1.563,     -1.250,     -0.171
       346,      0.942,      0.308,     -1.582,      1.543,     -1.216,     -0.156
       347,      0.952,      0.308,     -1.577,      1.504,     -1.211,     -0.166
       348,      0.957,      0.308,     -1.606,      1.436,     -1.235,     -0.195
       349,      0.957,      0.308,     -1.646,      1.362,     -1.284,     -0.234
       350,      0.947,      0.308,     -1.689,      1.284,     -1.338,     -0.264
       351,      0.938,      0.308,     -1.729,      1.226,     -1.401,     -0.278
       352,      0.923,      0.303,     -1.758,      1.172,     -1.460,     -0.283
       353,      0.908,      0.303,     -1.772,      1.143,     -1.494,     -0.278
       354,      0.894,      0.303,     -1.772,      1.118,     -1.519,     -0.259
       355,      0.889,      0.303,     -1.772,      1.108,     -1.538,     -0.229
       356,      0.884,      0.303,     -1.772,      1.104,     -1.548,     -0.195
       357,      0.889,      0.298,     -1.772,      1.099,     -1.553,     -0.171
       358,      0.894,      0.298,     -1.772,      1.094,     -1.553,     -0.146
       359,      0.903,      0.298,     -1.772,      1.079,     -1.558,     -0.122
       360,      0.908,      0.298,     -1.768,      1.069,     -1.558,     -0.103
       361,      0.908,      0.298,     -1.763,      1.064,     -1.558,     -0.083
       362,      0.903,      0.298,     -1.758,      1.060,     -1.553,     -0.063
       363,      0.903,      0.293,     -1.753,      1.050,     -1.553,     -0.044
       364,      0.898,      0.293,     -1.748,      1.045,     -1.548,     -0.029
       365,      0.894,      0.293,     -1.738,      1.040,     -1.548,     -0.015
       366,      0.894,      0.288,     -1.733,      1.030,     -1.543,      0.000
       367,      0.898,      0.288,     -1.733,      1.030,     -1.538,      0.010
       368,      0.898,      0.288,     -1.729,      1.025,     -1.538,      0.024
       369,      0.903,      0.288,     -1.724,      1.021,     -1.533,      0.034
       370,      0.903,      0.283,     -1.714,      1.016,     -1.528,      0.034
       371,      0.908,      0.283,     -1.719,      1.016,     -1.523,      0.049
       372,      0.903,      0.283,     -1.714,      1.011,     -1.528,      0.054
       373,      0.903,      0.283,     -1.714,      1.006,     -1.523,      0.063
       374,      0.903,      0.283,     -1.714,      1.001,     -1.523,      0.068
       375,      0.903,      0.283,     -1.714,      0.996,     -1.523,      0.073
       376,      0.903,      0.283,     -1.714,      0.991,     -1.528,      0.078
       377,      0.903,      0.278,     -1.719,      0.986,     -1.533,      0.083
       378,      0.903,      0.278,     -1.724,      0.977,     -1.538,      0.088
       379,      0.903,      0.278,     -1.733,      0.972,     -1.548,      0.088
       380,      0.903,      0.278,     -1.743,      0.962,     -1.558,      0.088
       381,      0.898,      0.278,     -1.758,      0.957,     -1.567,      0.093
       382,      0.898,      0.273,     -1.768,      0.947,     -1.587,      0.098
       383,      0.894,      0.273,     -1.782,      0.942,     -1.606,      0.103
       384,      0.889,      0.273,     -1.802,      0.928,     -1.626,      0.107
       385,      0.889,      0.269,     -1.821,      0.923,     -1.650,      0.112
       386,      0.884,      0.269,     -1.846,      0.908,     -1.680,      0.117
       387,      0.884,      0.269,     -1.865,      0.903,     -1.709,      0.122
       388,      0.879,      0.269,     -1.885,      0.889,     -1.738,      0.122
       389,      0.874,      0.269,     -1.914,      0.879,     -1.772,      0.127
       390,      0.869,      0.269,     -1.943,      0.864,     -1.812,      0.132
       391,      0.859,      0.264,     -1.968,      0.850,     -1.846,      0.132
