
        95,      0.723,      0.713,     -2.832,     -0.239,     -2.749,     -0.278
        96,      0.723,      0.713,     -2.837,     -0.229,     -2.749,     -0.283
        97,      0.723,      0.713,     -2.837,     -0.225,     -2.754,     -0.288
        98,      0.723,      0.708,     -2.842,     -0.215,     -2.759,     -0.293
        99,      0.723,      0.708,     -2.852,     -0.205,     -2.759,     -0.293
       100,      0.723,      0.708,     -2.852,     -0.195,     -2.759,     -0.298
       101,      0.723,      0.708,     -2.856,     -0.195,     -2.759,     -0.303
       102,      0.718,      0.708,     -2.856,     -0.186,     -2.759,     -0.303
       103,      0.723,      0.703,     -2.856,     -0.176,     -2.759,     -0.303
       104,      0.723,      0.703,     -2.861,     -0.171,     -2.764,     -0.308
       105,      0.723,      0.703,     -2.866,     -0.171,     -2.759,     -0.313
       106,      0.723,      0.703,     -2.866,     -0.166,     -2.759,     -0.313
       107,      0.723,      0.703,     -2.861,     -0.156,     -2.754,     -0.313
       108,      0.723,      0.698,     -2.861,     -0.156,     -2.749,     -0.313
       109,      0.723,      0.698,     -2.856,     -0.151,     -2.744,     -0.313
       110,      0.723,      0.698,     -2.856,     -0.146,     -2.744,     -0.313
       111,      0.723,      0.698,     -2.852,     -0.146,     -2.734,     -0.313
       112,      0.723,      0.693,     -2.847,     -0.146,     -2.729,     -0.313
       113,      0.728,      0.698,     -2.842,     -0.146,     -2.720,     -0.317
       114,      0.728,      0.693,     -2.832,     -0.142,     -2.710,     -0.313
       115,      0.728,      0.693,     -2.827,     -0.142,     -2.700,     -0.313
       116,      0.728,      0.693,     -2.817,     -0.137,     -2.686,     -0.313
       117,      0.728,      0.688,     -2.808,     -0.137,     -2.676,     -0.313
       118,      0.732,      0.688,     -2.798,     -0.132,     -2.666,     -0.313
       119,      0.732,      0.688,     -2.783,     -0.132,     -2.646,     -0.313
       120,      0.737,      0.688,     -2.769,     -0.132,     -2.632,     -0.313
       121,      0.737,      0.688,     -2.759,     -0.132,     -2.612,     -0.308
       122,      0.737,      0.684,     -2.739,     -0.132,     -2.593,     -0.308
       123,      0.742,      0.688,     -2.725,     -0.132,     -2.573,     -0.308
       124,      0.747,      0.684,     -2.705,     -0.132,     -2.554,     -0.303
       125,      0.752,      0.684,     -2.686,     -0.132,     -2.529,     -0.303
       126,      0.752,      0.679,     -2.661,     -0.132,     -2.500,     -0.303
       127,      0.757,      0.679,     -2.637,     -0.132,     -2.476,     -0.298
       128,      0.762,      0.679,     -2.612,     -0.132,     -2.441,     -0.298
       129,      0.767,      0.679,     -2.583,     -0.132,     -2.412,     -0.293
       130,      0.771,      0.679,     -2.554,     -0.132,     -2.378,     -0.288
       131,      0.771,      0.674,     -2.524,     -0.127,     -2.344,     -0.288
       132,      0.781,      0.674,     -2.495,     -0.127,     -2.310,     -0.283
       133,      0.786,      0.674,     -2.456,     -0.127,     -2.271,     -0.278
       134,      0.791,      0.674,     -2.422,     -0.132,     -2.231,     -0.273
       135,      0.796,      0.674,     -2.388,     -0.132,     -2.188,     -0.269
       136,      0.806,      0.674,     -2.349,     -0.132,     -2.144,     -0.264
       137,      0.811,      0.674,     -2.305,     -0.132,     -2.100,     -0.264
       138,      0.820,      0.669,     -2.271,     -0.132,     -2.056,     -0.259
       139,      0.825,      0.669,     -2.222,     -0.137,     -2.007,     -0.249
       140,      0.830,      0.669,     -2.178,     -0.137,     -1.958,     -0.244
       141,      0.840,      0.664,     -2.134,     -0.142,     -1.909,     -0.234
       142,      0.845,      0.664,     -2.090,     -0.142,     -1.855,     -0.229
       143,      0.854,      0.664,     -2.041,     -0.142,     -1.807,     -0.225
       144,      0.859,      0.659,     -1.992,     -0.146,     -1.758,     -0.215
       145,      0.869,      0.659,     -1.943,     -0.151,     -1.704,     -0.210
       146,      0.879,      0.659,     -1.895,     -0.151,     -1.650,     -0.200
       147,      0.884,      0.659,     -1.841,     -0.156,     -1.592,     -0.200
       148,      0.894,      0.659,     -1.797,     -0.156,     -1.538,     -0.190
       149,      0.898,      0.659,     -1.743,     -0.161,     -1.484,     -0.186
       150,      0.908,      0.654,     -1.694,     -0.166,     -1.431,     -0.176
       151,      0.918,      0.654,     -1.650,     -0.166,     -1.382,     -0.176
       152,      0.923,      0.654,     -1.611,     -0.171,     -1.338,     -0.171
       153,      0.933,      0.654,     -1.616,     -0.171,     -1.323,     -0.171
       154,      0.938,      0.649,     -1.655,     -0.186,     -1.357,     -0.176
       155,      0.938,      0.649,     -1.733,     -0.195,     -1.431,     -0.181
       156,      0.933,      0.649,     -1.826,     -0.200,     -1.528,     -0.176
       157,      0.913,      0.649,     -1.919,     -0.205,     -1.646,     -0.171
       158,      0.894,      0.649,     -2.002,     -0.205,     -1.748,     -0.161
       159,      0.869,      0.649,     -2.070,     -0.195,     -1.831,     -0.151
       160,      0.845,      0.649,     -2.119,     -0.186,     -1.895,     -0.137
       161,      0.825,      0.645,     -2.139,     -0.171,     -1.929,     -0.127
       162,      0.815,      0.645,     -2.148,     -0.166,     -1.943,     -0.127
       163,      0.820,      0.645,     -2.153,     -0.151,     -1.943,     -0.127
       164,      0.825,      0.645,     -2.153,     -0.142,     -1.943,     -0.137
       165,      0.835,      0.640,     -2.153,     -0.137,     -1.938,     -0.142
       166,      0.850,      0.640,     -2.148,     -0.132,     -1.929,     -0.151
       167,      0.854,      0.640,     -2.144,     -0.127,     -1.919,     -0.156
       168,      0.859,      0.640,     -2.139,     -0.117,     -1.909,     -0.171
       169,      0.854,      0.635,     -2.134,     -0.117,     -1.899,     -0.186
       170,      0.850,      0.635,     -2.124,     -0.107,     -1.890,     -0.195
       171,      0.845,      0.635,     -2.119,     -0.098,     -1.875,     -0.205
       172,      0.845,      0.635,     -2.109,     -0.093,     -1.860,     -0.220
       173,      0.845,      0.635,     -2.104,     -0.083,     -1.851,     -0.234
       174,      0.850,      0.635,     -2.090,     -0.078,     -1.836,     -0.244
       175,      0.854,      0.630,     -2.085,     -0.068,     -1.821,     -0.254
       176,      0.859,      0.630,     -2.070,     -0.059,     -1.812,     -0.269
       177,      0.864,      0.630,     -2.061,     -0.044,     -1.807,     -0.278
       178,      0.864,      0.630,     -2.056,     -0.034,     -1.792,     -0.288
       179,      0.864,      0.625,     -2.046,     -0.020,     -1.782,     -0.303
       180,      0.864,      0.625,     -2.041,     -0.010,     -1.772,     -0.313
       181,      0.864,      0.625,     -2.031,      0.000,     -1.763,     -0.322
       182,      0.864,      0.625,     -2.026,      0.020,     -1.748,     -0.332
       183,      0.864,      0.625,     -2.021,      0.034,     -1.748,     -0.342
       184,      0.869,      0.620,     -2.012,      0.044,     -1.738,     -0.352
       185,      0.869,      0.620,     -2.012,      0.063,     -1.729,     -0.366
       186,      0.869,      0.620,     -2.007,      0.078,     -1.724,     -0.371
       187,      0.874,      0.620,     -2.002,      0.093,     -1.719,     -0.381
       188,      0.874,      0.620,     -2.002,      0.103,     -1.719,     -0.391
       189,      0.874,      0.615,     -2.002,      0.122,     -1.714,     -0.391
       190,      0.874,      0.615,     -2.002,      0.137,     -1.714,     -0.400
       191,      0.874,      0.615,     -2.002,      0.151,     -1.714,     -0.405
       192,      0.874,      0.615,     -2.007,      0.166,     -1.709,     -0.415
       193,      0.874,      0.610,     -2.007,      0.176,     -1.714,     -0.420
       194,      0.874,      0.610,     -2.012,      0.181,     -1.714,     -0.425
       195,      0.874,      0.610,     -2.017,      0.195,     -1.719,     -0.430
       196,      0.869,      0.610,     -2.026,      0.200,     -1.724,     -0.430
       197,      0.869,      0.610,     -2.031,      0.205,     -1.733,     -0.435
       198,      0.874,      0.610,     -2.046,      0.215,     -1.743,     -0.435
       199,      0.869,      0.610,     -2.051,      0.215,     -1.743,     -0.439
       200,      0.869,      0.610,     -2.061,      0.215,     -1.753,     -0.439
       201,      0.869,      0.605,     -2.075,      0.215,     -1.763,     -0.439
       202,      0.864,      0.605,     -2.085,      0.210,     -1.772,     -0.439
       203,      0.864,      0.605,     -2.100,      0.210,     -1.787,     -0.435
       204,      0.864,      0.601,     -2.109,      0.210,     -1.797,     -0.435
       205,      0.864,      0.601,     -2.124,      0.200,     -1.812,     -0.430
       206,      0.859,      0.601,     -2.139,      0.195,     -1.821,     -0.430
       207,      0.859,      0.601,     -2.153,      0.186,     -1.831,     -0.430
       208,      0.854,      0.596,     -2.168,      0.181,     -1.846,     -0.430
       209,      0.854,      0.596,     -2.183,      0.171,     -1.860,     -0.425
       210,      0.854,      0.596,     -2.197,      0.161,     -1.875,     -0.425
       211,      0.850,      0.596,     -2.212,      0.156,     -1.885,     -0.425
       212,      0.850,      0.596,     -2.222,      0.142,     -1.895,     -0.425
       213,      0.850,      0.591,     -2.236,      0.132,     -1.909,     -0.420
       214,      0.845,      0.591,     -2.241,      0.127,     -1.919,     -0.420
       215,      0.845,      0.591,     -2.251,      0.117,     -1.929,     -0.415
       216,      0.845,      0.591,     -2.261,      0.103,     -1.934,     -0.410
       217,      0.845,      0.586,     -2.271,      0.098,     -1.943,     -0.405
       218,      0.835,      0.586,     -2.271,      0.088,     -1.953,     -0.405
       219,      0.840,      0.586,     -2.280,      0.073,     -1.963,     -0.400
       220,      0.840,      0.586,     -2.280,      0.063,     -1.968,     -0.396
       221,      0.835,      0.581,     -2.290,      0.049,     -1.973,     -0.391
       222,      0.835,      0.581,     -2.285,      0.034,     -1.978,     -0.391
       223,      0.835,      0.581,     -2.285,      0.020,     -1.978,     -0.396
       224,      0.835,      0.581,     -2.285,      0.000,     -1.982,     -0.396
       225,      0.835,      0.576,     -2.280,     -0.010,     -1.982,     -0.396
       226,      0.835,      0.576,     -2.280,     -0.024,     -1.982,     -0.391
       227,      0.835,      0.576,     -2.275,     -0.029,     -1.978,     -0.386
       228,      0.835,      0.576,     -2.266,     -0.044,     -1.978,     -0.381
       229,      0.835,      0.576,     -2.256,     -0.054,     -1.968,     -0.381
       230,      0.835,      0.576,     -2.241,     -0.059,     -1.963,     -0.371
       231,      0.835,      0.576,     -2.231,     -0.068,     -1.958,     -0.366
       232,      0.840,      0.571,     -2.222,     -0.078,     -1.943,     -0.356
       233,      0.840,      0.571,     -2.207,     -0.083,     -1.934,     -0.361
       234,      0.840,      0.571,     -2.192,     -0.093,     -1.919,     -0.356
       235,      0.845,      0.571,     -2.178,     -0.098,     -1.904,     -0.352
       236,      0.845,      0.571,     -2.163,     -0.107,     -1.890,     -0.352
       237,      0.850,      0.571,     -2.139,     -0.107,     -1.880,     -0.342
       238,      0.850,      0.571,     -2.124,     -0.117,     -1.860,     -0.342
       239,      0.854,      0.566,     -2.100,     -0.122,     -1.836,     -0.332
       240,      0.854,      0.566,     -2.080,     -0.122,     -1.816,     -0.327
       241,      0.859,      0.566,     -2.056,     -0.127,     -1.792,     -0.322
       242,      0.864,      0.566,     -2.026,     -0.127,     -1.763,     -0.317
       243,      0.869,      0.562,     -1.997,     -0.132,     -1.738,     -0.313
       244,      0.869,      0.562,     -1.973,     -0.132,     -1.709,     -0.308
       245,      0.879,      0.562,     -1.934,     -0.132,     -1.680,     -0.303
       246,      0.879,      0.557,     -1.904,     -0.132,     -1.646,     -0.298
       247,      0.884,      0.557,     -1.870,     -0.137,     -1.611,     -0.293
       248,      0.889,      0.557,     -1.841,     -0.142,     -1.572,     -0.288
       249,      0.894,      0.557,     -1.802,     -0.142,     -1.538,     -0.288
       250,      0.898,      0.557,     -1.768,     -0.142,     -1.494,     -0.283
       251,      0.908,      0.552,     -1.733,     -0.142,     -1.460,     -0.278
       252,      0.913,      0.552,     -1.689,     -0.146,     -1.421,     -0.278
       253,      0.918,      0.552,     -1.646,     -0.146,     -1.377,     -0.278
       254,      0.923,      0.552,     -1.606,     -0.146,     -1.333,     -0.273
       255,      0.933,      0.547,     -1.567,     -0.142,     -1.289,     -0.269
       256,      0.938,      0.552,     -1.523,     -0.146,     -1.245,     -0.264
       257,      0.947,      0.547,     -1.479,     -0.142,     -1.196,     -0.259
       258,      0.952,      0.547,     -1.436,     -0.142,     -1.152,     -0.259
       259,      0.962,      0.547,     -1.387,     -0.142,     -1.104,     -0.259
       260,      0.967,      0.542,     -1.343,     -0.142,     -1.055,     -0.259
       261,      0.977,      0.542,     -1.294,     -0.146,     -1.001,     -0.254
       262,      0.981,      0.542,     -1.250,     -0.137,     -0.952,     -0.254
       263,      0.991,      0.542,     -1.196,     -0.137,     -0.903,     -0.254
       264,      1.001,      0.542,     -1.152,     -0.137,     -0.850,     -0.249
       265,      1.006,      0.537,     -1.104,     -0.137,     -0.796,     -0.249
       266,      1.016,      0.537,     -1.055,     -0.142,     -0.742,     -0.249
       267,      1.021,      0.537,     -1.021,     -0.142,     -0.698,     -0.254
       268,      1.025,      0.537,     -1.011,     -0.142,     -0.679,     -0.259
       269,      1.035,      0.532,     -1.045,     -0.146,     -0.698,     -0.264
       270,      1.035,      0.532,     -1.133,     -0.151,     -0.771,     -0.269
       271,      1.030,      0.532,     -1.226,     -0.166,     -0.869,     -0.273
       272,      1.016,      0.532,     -1.323,     -0.171,     -0.981,     -0.269
       273,      0.996,      0.532,     -1.396,     -0.171,     -1.069,     -0.264
       274,      0.972,      0.532,     -1.426,     -0.171,     -1.123,     -0.264
       275,      0.947,      0.532,     -1.440,     -0.166,     -1.147,     -0.264
       276,      0.933,      0.527,     -1.445,     -0.156,     -1.157,     -0.264
       277,      0.928,      0.522,     -1.440,     -0.146,     -1.152,     -0.264
       278,      0.938,      0.527,     -1.440,     -0.137,     -1.147,     -0.273
       279,      0.947,      0.527,     -1.436,     -0.122,     -1.133,     -0.283
       280,      0.962,      0.522,     -1.426,     -0.117,     -1.118,     -0.288
       281,      0.977,      0.522,     -1.421,     -0.107,     -1.108,     -0.303
       282,      0.981,      0.522,     -1.411,     -0.098,     -1.089,     -0.313
       283,      0.981,      0.522,     -1.401,     -0.088,     -1.079,     -0.322
       284,      0.977,      0.518,     -1.392,     -0.078,     -1.064,     -0.337
       285,      0.972,      0.518,     -1.382,     -0.068,     -1.045,     -0.352
       286,      0.967,      0.518,     -1.372,     -0.059,     -1.030,     -0.366
       287,      0.967,      0.518,     -1.357,     -0.049,     -1.021,     -0.381
       288,      0.972,      0.518,     -1.348,     -0.034,     -1.001,     -0.391
       289,      0.977,      0.518,     -1.338,     -0.015,     -0.986,     -0.400
       290,      0.981,      0.513,     -1.328,      0.000,     -0.977,     -0.415
       291,      0.986,      0.513,     -1.318,      0.010,     -0.967,     -0.425
       292,      0.986,      0.508,     -1.304,      0.024,     -0.947,     -0.439
       293,      0.991,      0.513,     -1.299,      0.039,     -0.938,     -0.449
       294,      0.991,      0.508,     -1.289,      0.054,     -0.928,     -0.459
       295,      0.991,      0.508,     -1.284,      0.068,     -0.918,     -0.469
       296,      0.991,      0.508,     -1.274,      0.083,     -0.913,     -0.479
       297,      0.991,      0.508,     -1.270,      0.103,     -0.908,     -0.483
       298,      0.991,      0.508,     -1.265,      0.122,     -0.903,     -0.493
       299,      0.991,      0.508,     -1.265,      0.142,     -0.894,     -0.503
       300,      0.996,      0.508,     -1.260,      0.156,     -0.894,     -0.508
       301,      1.001,      0.503,     -1.265,      0.181,     -0.889,     -0.513
       302,      1.001,      0.503,     -1.265,      0.200,     -0.889,     -0.522
       303,      1.001,      0.498,     -1.274,      0.220,     -0.894,     -0.522
       304,      1.001,      0.498,     -1.279,      0.229,     -0.898,     -0.527
       305,      0.996,      0.498,     -1.284,      0.244,     -0.903,     -0.537
       306,      0.996,      0.498,     -1.299,      0.264,     -0.913,     -0.537
       307,      0.991,      0.493,     -1.309,      0.273,     -0.918,     -0.542
       308,      0.991,      0.493,     -1.318,      0.283,     -0.933,     -0.542
       309,      0.991,      0.493,     -1.338,      0.288,     -0.947,     -0.547
       310,      0.986,      0.493,     -1.353,      0.303,     -0.962,     -0.547
       311,      0.986,      0.493,     -1.372,      0.308,     -0.977,     -0.547
       312,      0.986,      0.493,     -1.387,      0.313,     -0.996,     -0.547
       313,      0.986,      0.493,     -1.411,      0.308,     -1.016,     -0.547
       314,      0.981,      0.488,     -1.436,      0.313,     -1.035,     -0.542
       315,      0.977,      0.488,     -1.460,      0.308,     -1.060,     -0.547
       316,      0.972,      0.488,     -1.479,      0.308,     -1.084,     -0.547
       317,      0.972,      0.483,     -1.504,      0.298,     -1.108,     -0.542
       318,      0.967,      0.483,     -1.528,      0.298,     -1.133,     -0.542
       319,      0.962,      0.483,     -1.553,      0.288,     -1.157,     -0.542
       320,      0.957,      0.483,     -1.582,      0.278,     -1.182,     -0.537
       321,      0.952,      0.483,     -1.606,      0.273,     -1.211,     -0.537
       322,      0.947,      0.479,     -1.636,      0.259,     -1.240,     -0.527
       323,      0.947,      0.479,     -1.665,      0.244,     -1.260,     -0.527
       324,      0.942,      0.479,     -1.694,      0.234,     -1.289,     -0.522
       325,      0.938,      0.479,     -1.724,      0.220,     -1.318,     -0.518
       326,      0.933,      0.479,     -1.748,      0.205,     -1.343,     -0.513
       327,      0.928,      0.479,     -1.777,      0.190,     -1.372,     -0.498
       328,      0.928,      0.474,     -1.812,      0.176,     -1.406,     -0.488
       329,      0.923,      0.474,     -1.836,      0.156,     -1.431,     -0.479
       330,      0.918,      0.474,     -1.870,      0.137,     -1.460,     -0.469
       331,      0.913,      0.474,     -1.895,      0.117,     -1.489,     -0.459
       332,      0.908,      0.469,     -1.924,      0.098,     -1.519,     -0.444
       333,      0.908,      0.469,     -1.948,      0.073,     -1.543,     -0.430
       334,      0.898,      0.469,     -1.978,      0.059,     -1.577,     -0.420
       335,      0.898,      0.469,     -1.997,      0.039,     -1.602,     -0.405
       336,      0.894,      0.464,     -2.021,      0.015,     -1.631,     -0.391
       337,      0.889,      0.464,     -2.036,      0.000,     -1.655,     -0.371
       338,      0.884,      0.464,     -2.056,     -0.024,     -1.680,     -0.356
       339,      0.879,      0.464,     -2.075,     -0.039,     -1.709,     -0.342
       340,      0.879,      0.464,     -2.085,     -0.059,     -1.729,     -0.317
       341,      0.874,      0.464,     -2.095,     -0.078,     -1.753,     -0.298
       342,      0.869,      0.459,     -2.104,     -0.098,     -1.772,     -0.273
       343,      0.869,      0.459,     -2.109,     -0.112,     -1.792,     -0.249
       344,      0.864,      0.459,     -2.119,     -0.127,     -1.812,     -0.225
       345,      0.864,      0.459,     -2.124,     -0.146,     -1.826,     -0.200
       346,      0.859,      0.459,     -2.124,     -0.161,     -1.846,     -0.176
       347,      0.859,      0.454,     -2.129,     -0.171,     -1.855,     -0.151
       348,      0.854,      0.454,     -2.124,     -0.195,     -1.865,     -0.122
       349,      0.854,      0.454,     -2.114,     -0.210,     -1.870,     -0.093
       350,      0.850,      0.459,     -2.104,     -0.229,     -1.870,     -0.068
       351,      0.850,      0.454,     -2.100,     -0.244,     -1.875,     -0.039
       352,      0.850,      0.449,     -2.090,     -0.259,     -1.870,     -0.010
       353,      0.850,      0.449,     -2.075,     -0.273,     -1.865,      0.015
       354,      0.854,      0.449,     -2.056,     -0.293,     -1.860,      0.049
       355,      0.854,      0.449,     -2.036,     -0.308,     -1.846,      0.073
       356,      0.854,      0.444,     -2.017,     -0.327,     -1.826,      0.103
       357,      0.859,      0.444,     -1.992,     -0.347,     -1.802,      0.127
       358,      0.859,      0.444,     -1.963,     -0.371,     -1.777,      0.156
       359,      0.864,      0.444,     -1.934,     -0.386,     -1.748,      0.181
       360,      0.869,      0.444,     -1.904,     -0.405,     -1.714,      0.210
       361,      0.874,      0.439,     -1.865,     -0.430,     -1.675,      0.234
       362,      0.884,      0.439,     -1.826,     -0.444,     -1.631,      0.269
       363,      0.889,      0.439,     -1.787,     -0.464,     -1.587,      0.293
       364,      0.894,      0.439,     -1.743,     -0.479,     -1.533,      0.317
       365,      0.903,      0.439,     -1.694,     -0.503,     -1.479,      0.342
       366,      0.913,      0.439,     -1.646,     -0.518,     -1.416,      0.366
       367,      0.918,      0.439,     -1.592,     -0.537,     -1.357,      0.391
       368,      0.928,      0.435,     -1.538,     -0.552,     -1.294,      0.415
       369,      0.938,      0.435,     -1.479,     -0.571,     -1.226,      0.435
       370,      0.947,      0.430,     -1.421,     -0.591,     -1.152,      0.454
       371,      0.962,      0.430,     -1.362,     -0.605,     -1.084,      0.469
       372,      0.972,      0.430,     -1.309,     -0.625,     -1.021,      0.479
       373,      0.981,      0.430,     -1.289,     -0.635,     -0.981,      0.488
       374,      0.991,      0.430,     -1.313,     -0.640,     -0.996,      0.493
       375,      0.991,      0.425,     -1.372,     -0.649,     -1.060,      0.493
       376,      0.991,      0.425,     -1.470,     -0.659,     -1.167,      0.488
       377,      0.977,      0.425,     -1.577,     -0.674,     -1.294,      0.483
       378,      0.952,      0.425,     -1.685,     -0.659,     -1.436,      0.493
       379,      0.923,      0.420,     -1.772,     -0.635,     -1.548,      0.508
       380,      0.889,      0.425,     -1.836,     -0.610,     -1.631,      0.522
       381,      0.864,      0.420,     -1.875,     -0.576,     -1.685,      0.537
       382,      0.850,      0.420,     -1.899,     -0.542,     -1.704,      0.557
       383,      0.845,      0.420,     -1.899,     -0.522,     -1.704,      0.557
